Estado,SKU,Nome,PV,Preço Consumidor,25%,35%,42%,50%,Origem_Aba
DF,54,317K Liftoff sabor Limão Siciliano,"20,20","196,00","147,83","133,45","123,39","111,90",DF(1)
DF,54,060K Herbal Concentrate Original 51g,"21,45","222,00","165,65","147,00","133,94","119,02",DF(1)
DF,55,057K N-R-G Original 100g,"24,45","252,00","181,27","160,86","146,57","130,24",DF(1)
DF,33,0031 Barras de Proteína Limão Citrus (7 barras por caixa),"10,40","110,00","90,47","84,44","80,22","75,40",DF(1)
DF,25,214K Barras de Proteína Vanilla Almond (7 Barras por Caixa),"10,40","110,00","90,47","84,44","80,22","75,40",DF(1)
DF,25,325K Creatina Premium 150g,"18,45","181,00","140,87","126,88","117,08","105,89",DF(1)
DF,74,318K Shape Control,"35,35","338,00","259,33","230,13","209,69","186,32",DF(1)
DF,27,1923 Beauty Booster Frutas Vermelhas,"27,80","301,00","230,66","204,69","186,50","165,73",DF(1)
DF,96,395K Nutri Soup Frango Com Legumes,"25,75","246,00","184,99","164,15","149,57","132,91",DF(1)
DF,16,058K N-R-G Original 60g,"15,85","159,00","120,20","106,67","97,19","86,36",DF(1)
DF,45,056K N-R-G Guaraná Tropical 100g,"24,45","252,00","181,27","160,86","146,57","130,24",DF(1)
DF,33,0246 Pó de Proteína 480g,"39,25","401,00","303,93","269,70","245,74","218,36",DF(1)
DF,56,062K Herbal Concentrate Laranja e Especiarias 102g,"37,60","364,00","274,41","243,51","221,88","197,16",DF(1)
DF,24,306B NutreV pack 10 unidades,"80,90","790,00","538,88","508,65","487,48","463,29",DF(1)
DF,73,1639 NutreV,"7,40","79,00","66,73","62,68","59,84","56,60",DF(1)
DF,65,497K Fiber Concentrate Immune Limão e Mel,"20,30","206,00","145,67","129,27","117,79","104,66",DF(1)
DF,16,040K Protein Crunch,"12,30","112,00","87,43","77,59","70,70","62,82",DF(1)
DF,11,146K Glutamina,"9,10","80,00","61,82","56,37","52,55","48,19",DF(1)
DF,30,0242 Pó de Proteína 240g,"19,30","221,00","164,36","145,86","132,90","118,10",DF(1)
DF,12,004K Herbal Concentrate Original Embalagem Econômica,"138,05","1072,00","856,91","760,41","692,87","615,67",DF(1)
DF,46,063K Herbal Concentrate Limão 51g,"21,45","222,00","165,65","147,00","133,94","119,02",DF(1)
DF,55,0927 Fiber Powder,"24,65","243,00","185,68","164,77","150,14","133,41",DF(1)
DF,41,191K Whey Protein sabor Baunilha,"24,55","256,00","194,59","177,99","166,37","153,08",DF(1)
DF,24,061K Herbal Concentrate Canela 102g,"37,60","364,00","274,41","243,51","221,88","197,16",DF(1)
DF,24,003K N-R-G Guaraná Tropical Embalagem Econômica,"84,80","668,00","533,48","473,41","431,36","383,30",DF(1)
DF,52,147K Whey Protein 3W,"24,55","256,00","194,59","177,99","166,37","153,08",DF(1)
DF,24,223K OnActive Drink,"19,45","176,00","136,43","123,18","113,90","103,29",DF(1)
DF,31,1417 Herbalife24 Hours Tri-Core Protein Blend Chocolate,"46,80","467,00","371,88","334,73","308,72","279,00",DF(1)
DF,96,0931 Nutri Soup Creme Verde,"25,75","246,00","184,99","164,15","149,57","132,91",DF(1)
DF,16,148K BCAA 5:1:1,"25,85","264,00","201,28","183,73","171,44","157,40",DF(1)
DF,09,496K Fiber Concentrate Uva,"20,30","206,00","145,67","129,27","117,79","104,66",DF(1)
DF,498K,Fiber Concentrate Manga,"20,30","206,00","145,67","129,27","117,79","104,66",DF(1)
DF,16,059K Herbal Concentrate Original 102g,"37,60","364,00","274,41","243,51","221,88","197,16",DF(1)
DF,24,0065 Herbalifeline,"27,70","281,00","206,42","183,18","166,91","148,31",DF(1)
DF,35,3122 Multivitaminas e Minerais,"10,75","122,00","87,05","77,24","70,38","62,54",DF(1)
DF,a,0411 Sabonete em Barra Soft Green Chá Verde,"2,05","21,00","11,65","10,66","9,96","9,16",DF(1)
DF,47,0431 Creme Hidratante Soft Green Chá Verde,"8,20","82,00","49,77","45,52","42,55","39,15",DF(1)
DF,77,0766 Cleanser Facial Cítrico 150ml,"13,70","182,00","98,64","88,98","82,22","74,49",DF(1)
DF,44,0770 Gel Firmador para os Olhos 15ml,"21,70","282,00","152,50","137,10","126,32","114,00",DF(1)
DF,25,0773 Máscara Purificante de Argila 120ml,"13,80","185,00","100,55","90,66","83,73","75,81",DF(1)
DF,49,0768 Sérum Facial Redutor de linhas 30ml,"30,90","397,00","214,92","193,32","178,20","160,91",DF(1)
DF,21,0408 Sabonete Líquido para as mãos Soft Green Chá Verde,"7,20","71,00","51,48","47,08","44,00","40,48",DF(1)
DF,62,0563 Desodorante Soft Green Chá Verde,"2,70","30,00","17,46","15,97","14,93","13,74",DF(1)
GO,a,534K Protein Ice Cream (Gelato Proteico) Sabor Chocolate,"59,80","473,00","384,46","341,17","310,86","276,22",GO(1)
GO,62,535K Protein Ice Cream (Gelato Proteico) Sabor Baunilha,"59,80","473,00","384,46","341,17","310,86","276,22",GO(1)
GO,62,447K Shake Pistache,"25,75","246,00","193,04","171,30","156,08","138,69",GO(1)
GO,39,249K Shake Frapê de Abacaxi,"25,75","246,00","193,04","171,30","156,08","138,69",GO(1)
GO,39,295K Shake Cookies & Cream,"25,75","246,00","193,04","171,30","156,08","138,69",GO(1)
GO,39,023K Shake Café Cremoso,"25,75","246,00","193,04","171,30","156,08","138,69",GO(1)
GO,39,0940 Shake Doce De Leite,"25,75","246,00","193,04","171,30","156,08","138,69",GO(1)
GO,39,3144 Shake Chocolate Sensation,"25,75","246,00","193,04","171,30","156,08","138,69",GO(1)
GO,39,0951 Shake Baunilha Cremoso,"25,75","246,00","193,04","171,30","156,08","138,69",GO(1)
GO,39,0953 Shake Morango Cremoso,"25,75","246,00","193,04","171,30","156,08","138,69",GO(1)
GO,39,326K Shake Banana Caramelizada,"25,75","246,00","193,04","171,30","156,08","138,69",GO(1)
GO,39,439K Shake Torta de Limão,"25,75","246,00","193,04","171,30","156,08","138,69",GO(1)
GO,39,0930 Shake Coco,"25,75","246,00","193,04","171,30","156,08","138,69",GO(1)
GO,39,2122 Shake Doce de Leite Embalagem Econômica,"102,00","786,00","655,14","581,37","529,73","470,71",GO(1)
GO,61,387K Shake Chocolate Sensation Embalagem Econômica,"96,90","786,00","622,60","552,49","503,42","447,33",GO(1)
GO,62,2129 Shake Baunilha Cremoso Embalagem Econômica,"102,00","786,00","655,14","581,37","529,73","470,71",GO(1)
GO,61,1446 Shake Morango Cremoso Embalagem Econômica,"102,00","786,00","655,14","581,37","529,73","470,71",GO(1)
GO,61,1445 CR7 Drive,"26,75","243,00","236,99","214,41","198,61","180,54",GO(1)
GO,75,0948 Shake Sachê Baunilha Cremoso (caixa com 7 sachês),"9,55","87,00","68,94","62,15","57,39","51,95",GO(1)
GO,44,0020 Xtra-Cal,"11,00","109,00","84,84","75,28","68,60","60,96",GO(1)
GO,54,448K Sopa Instantânea (Frango com Legumes),"9,35","87,00","68,60","62,76","58,67","53,99",GO(1)
GO,77,445K Sopa Instantânea (Creme de Cebola),"9,35","87,00","68,60","62,76","58,67","53,99",GO(1)
GO,77,190K Liftoff sabor Amora Intenso,"20,20","196,00","157,25","141,96","131,26","119,03",GO(1)
GO,89,371K Liftoff sabor Abacaxi,"20,20","196,00","157,25","141,96","131,26","119,03",GO(1)
GO,89,317K Liftoff sabor Limão Siciliano,"20,20","196,00","157,25","141,96","131,26","119,03",GO(1)
GO,89,060K Herbal Concentrate Original 51g,"21,45","222,00","172,86","153,40","139,77","124,20",GO(1)
GO,79,057K N-R-G Original 100g,"24,45","252,00","189,16","167,86","152,95","135,91",GO(1)
GO,56,0031 Barras de Proteína Limão Citrus (7 barras por caixa),"10,40","110,00","96,23","89,82","85,33","80,20",GO(1)
GO,71,214K Barras de Proteína Vanilla Almond (7 Barras por Caixa),"10,40","110,00","96,23","89,82","85,33","80,20",GO(1)
GO,71,325K Creatina Premium 150g,"18,45","181,00","147,00","132,40","122,18","110,50",GO(1)
GO,99,318K Shape Control,"35,35","338,00","270,62","240,15","218,81","194,43",GO(1)
GO,50,1923 Beauty Booster Frutas Vermelhas,"27,80","301,00","240,70","213,60","194,62","172,94",GO(1)
GO,22,395K Nutri Soup Frango Com Legumes,"25,75","246,00","193,04","171,30","156,08","138,69",GO(1)
GO,39,058K N-R-G Original 60g,"15,85","159,00","125,43","111,31","101,42","90,12",GO(1)
GO,69,056K N-R-G Guaraná Tropical 100g,"24,45","252,00","189,16","167,86","152,95","135,91",GO(1)
GO,56,0246 Pó de Proteína 480g,"39,25","401,00","317,16","281,44","256,44","227,87",GO(1)
GO,81,062K Herbal Concentrate Laranja e Especiarias 102g,"37,60","364,00","286,36","254,11","231,54","205,74",GO(1)
GO,47,306B NutreV pack 10 unidades,"80,90","790,00","562,34","530,79","508,70","483,45",GO(1)
GO,98,1639 NutreV,"7,40","79,00","69,63","65,41","62,45","59,06",GO(1)
GO,98,497K Fiber Concentrate Immune Limão e Mel,"20,30","206,00","152,01","134,89","122,91","109,22",GO(1)
GO,38,040K Protein Crunch,"12,30","112,00","91,24","80,97","73,78","65,56",GO(1)
GO,33,146K Glutamina,"9,10","80,00","64,52","58,82","54,84","50,29",GO(1)
GO,53,0242 Pó de Proteína 240g,"19,30","221,00","171,52","152,21","138,69","123,24",GO(1)
GO,39,004K Herbal Concentrate Original Embalagem Econômica,"138,05","1072,00","894,21","793,52","723,03","642,47",GO(1)
GO,65,063K Herbal Concentrate Limão 51g,"21,45","222,00","172,86","153,40","139,77","124,20",GO(1)
GO,79,0927 Fiber Powder,"24,65","243,00","193,76","171,95","156,68","139,22",GO(1)
GO,65,191K Whey Protein sabor Baunilha,"24,55","256,00","203,06","185,74","173,61","159,75",GO(1)
GO,51,061K Herbal Concentrate Canela 102g,"37,60","364,00","286,36","254,11","231,54","205,74",GO(1)
GO,47,003K N-R-G Guaraná Tropical Embalagem Econômica,"84,80","668,00","556,70","494,01","450,13","399,98",GO(1)
GO,72,147K Whey Protein 3W,"24,55","256,00","203,06","185,74","173,61","159,75",GO(1)
GO,51,223K OnActive Drink,"19,45","176,00","142,37","128,54","118,86","107,79",GO(1)
GO,54,1417 Herbalife24 Hours Tri-Core Protein Blend Chocolate,"46,80","467,00","395,57","356,05","328,39","296,77",GO(1)
GO,34,0931 Nutri Soup Creme Verde,"25,75","246,00","193,04","171,30","156,08","138,69",GO(1)
GO,39,148K BCAA 5:1:1,"25,85","264,00","210,05","191,73","178,90","164,25",GO(1)
GO,35,496K Fiber Concentrate Uva,"20,30","206,00","152,01","134,89","122,91","109,22",GO(1)
GO,498K,Fiber Concentrate Manga,"20,30","206,00","152,01","134,89","122,91","109,22",GO(1)
GO,38,059K Herbal Concentrate Original 102g,"37,60","364,00","286,36","254,11","231,54","205,74",GO(1)
GO,47,0065 Herbalifeline,"27,70","281,00","219,58","194,86","177,55","157,77",GO(1)
GO,70,3122 Multivitaminas e Minerais,"10,75","122,00","92,60","82,17","74,87","66,53",GO(1)
GO,a,0411 Sabonete em Barra Soft Green Chá Verde,"2,05","21,00","10,84","9,91","9,26","8,52",GO(1)
GO,15,0431 Creme Hidratante Soft Green Chá Verde,"8,20","82,00","52,72","48,22","45,07","41,47",GO(1)
GO,06,0766 Cleanser Facial Cítrico 150ml,"13,70","182,00","106,48","96,05","88,75","80,41",GO(1)
GO,87,0770 Gel Firmador para os Olhos 15ml,"21,70","282,00","164,60","147,98","136,35","123,05",GO(1)
GO,67,0773 Máscara Purificante de Argila 120ml,"13,80","185,00","108,53","97,85","90,38","81,83",GO(1)
GO,93,0768 Sérum Facial Redutor de linhas 30ml,"30,90","397,00","231,99","208,67","192,35","173,69",GO(1)
GO,62,0408 Sabonete Líquido para as mãos Soft Green Chá Verde,"7,20","71,00","53,72","49,13","45,92","42,25",GO(1)
GO,87,0563 Desodorante Soft Green Chá Verde,"2,70","30,00","18,49","16,92","15,82","14,56",GO(1)
MA,a,534K Protein Ice Cream (Gelato Proteico) Sabor Chocolate,"59,80","473,00","369,35","337,32","314,90","289,28",MA(1)
MA,84,535K Protein Ice Cream (Gelato Proteico) Sabor Baunilha,"59,80","473,00","369,35","337,32","314,90","289,28",MA(1)
MA,84,447K Shake Pistache,"25,75","246,00","185,45","169,37","158,11","145,25",MA(1)
MA,64,249K Shake Frapê de Abacaxi,"25,75","246,00","185,45","169,37","158,11","145,25",MA(1)
MA,64,295K Shake Cookies & Cream,"25,75","246,00","185,45","169,37","158,11","145,25",MA(1)
MA,64,023K Shake Café Cremoso,"25,75","246,00","185,45","169,37","158,11","145,25",MA(1)
MA,64,0940 Shake Doce De Leite,"25,75","246,00","185,45","169,37","158,11","145,25",MA(1)
MA,64,3144 Shake Chocolate Sensation,"25,75","246,00","185,45","169,37","158,11","145,25",MA(1)
MA,64,0951 Shake Baunilha Cremoso,"25,75","246,00","185,45","169,37","158,11","145,25",MA(1)
MA,64,0953 Shake Morango Cremoso,"25,75","246,00","185,45","169,37","158,11","145,25",MA(1)
MA,64,326K Shake Banana Caramelizada,"25,75","246,00","185,45","169,37","158,11","145,25",MA(1)
MA,64,439K Shake Torta de Limão,"25,75","246,00","185,45","169,37","158,11","145,25",MA(1)
MA,64,0930 Shake Coco,"25,75","246,00","185,45","169,37","158,11","145,25",MA(1)
MA,64,2122 Shake Doce de Leite Embalagem Econômica,"102,00","786,00","629,39","574,82","536,61","492,96",MA(1)
MA,83,387K Shake Chocolate Sensation Embalagem Econômica,"96,90","786,00","598,12","546,26","509,96","468,47",MA(1)
MA,83,2129 Shake Baunilha Cremoso Embalagem Econômica,"102,00","786,00","629,39","574,82","536,61","492,96",MA(1)
MA,83,1446 Shake Morango Cremoso Embalagem Econômica,"102,00","786,00","629,39","574,82","536,61","492,96",MA(1)
MA,83,1445 CR7 Drive,"26,75","243,00","198,03","183,49","173,32","161,69",MA(1)
MA,04,0948 Shake Sachê Baunilha Cremoso (caixa com 7 sachês),"9,55","87,00","66,23","61,21","57,69","53,66",MA(1)
MA,62,0020 Xtra-Cal,"11,00","109,00","81,50","74,43","69,49","63,84",MA(1)
MA,80,448K Sopa Instantânea (Frango com Legumes),"9,35","87,00","65,90","61,58","58,56","55,10",MA(1)
MA,89,445K Sopa Instantânea (Creme de Cebola),"9,35","87,00","65,90","61,58","58,56","55,10",MA(1)
MA,89,190K Liftoff sabor Amora Intenso,"20,20","196,00","151,07","139,76","131,84","122,80",MA(1)
MA,08,371K Liftoff sabor Abacaxi,"20,20","196,00","151,07","139,76","131,84","122,80",MA(1)
MA,08,317K Liftoff sabor Limão Siciliano,"20,20","196,00","151,07","139,76","131,84","122,80",MA(1)
MA,08,060K Herbal Concentrate Original 51g,"21,45","222,00","166,07","151,67","141,59","130,07",MA(1)
MA,06,057K N-R-G Original 100g,"24,45","252,00","181,72","165,97","154,94","142,33",MA(1)
MA,82,0031 Barras de Proteína Limão Citrus (7 barras por caixa),"10,40","110,00","92,45","87,71","84,39","80,59",MA(1)
MA,75,214K Barras de Proteína Vanilla Almond (7 Barras por Caixa),"10,40","110,00","92,45","87,71","84,39","80,59",MA(1)
MA,75,325K Creatina Premium 150g,"18,45","181,00","141,22","130,42","122,86","114,22",MA(1)
MA,19,318K Shape Control,"35,35","338,00","259,98","237,44","221,66","203,62",MA(1)
MA,76,1923 Beauty Booster Frutas Vermelhas,"27,80","301,00","231,24","211,19","197,15","181,11",MA(1)
MA,51,395K Nutri Soup Frango Com Legumes,"25,75","246,00","185,45","169,37","158,11","145,25",MA(1)
MA,64,058K N-R-G Original 60g,"15,85","159,00","120,50","110,06","102,74","94,38",MA(1)
MA,95,056K N-R-G Guaraná Tropical 100g,"24,45","252,00","181,72","165,97","154,94","142,33",MA(1)
MA,82,0246 Pó de Proteína 480g,"39,25","401,00","304,69","278,27","259,78","238,64",MA(1)
MA,08,062K Herbal Concentrate Laranja e Especiarias 102g,"37,60","364,00","275,10","251,25","234,55","215,47",MA(1)
MA,73,306B NutreV pack 10 unidades,"80,90","790,00","540,23","516,89","500,55","481,88",MA(1)
MA,96,1639 NutreV,"7,40","79,00","66,90","63,77","61,58","59,08",MA(1)
MA,98,497K Fiber Concentrate Immune Limão e Mel,"20,30","206,00","146,03","133,37","124,51","114,38",MA(1)
MA,63,040K Protein Crunch,"12,30","112,00","87,65","80,05","74,74","68,66",MA(1)
MA,58,146K Glutamina,"9,10","80,00","61,98","57,77","54,82","51,45",MA(1)
MA,65,0242 Pó de Proteína 240g,"19,30","221,00","164,77","150,49","140,49","129,06",MA(1)
MA,69,004K Herbal Concentrate Original Embalagem Econômica,"138,05","1072,00","859,06","784,57","732,43","672,84",MA(1)
MA,87,063K Herbal Concentrate Limão 51g,"21,45","222,00","166,07","151,67","141,59","130,07",MA(1)
MA,06,0927 Fiber Powder,"24,65","243,00","186,15","170,01","158,71","145,80",MA(1)
MA,91,191K Whey Protein sabor Baunilha,"24,55","256,00","195,08","182,26","173,29","163,04",MA(1)
MA,64,061K Herbal Concentrate Canela 102g,"37,60","364,00","275,10","251,25","234,55","215,47",MA(1)
MA,73,003K N-R-G Guaraná Tropical Embalagem Econômica,"84,80","668,00","534,81","488,44","455,98","418,89",MA(1)
MA,94,147K Whey Protein 3W,"24,55","256,00","195,08","182,26","173,29","163,04",MA(1)
MA,64,223K OnActive Drink,"19,45","176,00","136,78","126,54","119,38","111,19",MA(1)
MA,72,1417 Herbalife24 Hours Tri-Core Protein Blend Chocolate,"46,80","467,00","380,03","350,79","330,32","306,92",MA(1)
MA,56,0931 Nutri Soup Creme Verde,"25,75","246,00","185,45","169,37","158,11","145,25",MA(1)
MA,64,148K BCAA 5:1:1,"25,85","264,00","201,79","188,24","178,75","167,91",MA(1)
MA,50,496K Fiber Concentrate Uva,"20,30","206,00","146,03","133,37","124,51","114,38",MA(1)
MA,498K,Fiber Concentrate Manga,"20,30","206,00","146,03","133,37","124,51","114,38",MA(1)
MA,63,059K Herbal Concentrate Original 102g,"37,60","364,00","275,10","251,25","234,55","215,47",MA(1)
MA,73,0065 Herbalifeline,"27,70","281,00","210,95","192,66","179,86","165,22",MA(1)
MA,96,3122 Multivitaminas e Minerais,"10,75","122,00","88,96","81,24","75,84","69,67",MA(1)
MA,a,0411 Sabonete em Barra Soft Green Chá Verde,"2,05","21,00","11,68","10,91","10,37","9,76",MA(1)
MA,76,0431 Creme Hidratante Soft Green Chá Verde,"8,20","82,00","49,90","46,62","44,32","41,70",MA(1)
MA,08,0766 Cleanser Facial Cítrico 150ml,"13,70","182,00","103,47","95,87","90,54","84,45",MA(1)
MA,16,0770 Gel Firmador para os Olhos 15ml,"21,70","282,00","159,96","147,83","139,34","129,64",MA(1)
MA,97,0773 Máscara Purificante de Argila 120ml,"13,80","185,00","105,48","97,68","92,22","85,99",MA(1)
MA,23,0768 Sérum Facial Redutor de linhas 30ml,"30,90","397,00","225,45","208,43","196,52","182,90",MA(1)
MA,92,0408 Sabonete Líquido para as mãos Soft Green Chá Verde,"7,20","71,00","51,61","48,22","45,84","43,12",MA(1)
MA,99,0563 Desodorante Soft Green Chá Verde,"2,70","30,00","17,50","16,35","15,55","14,64",MA(1)
MG,a,534K Protein Ice Cream (Gelato Proteico) Sabor Chocolate,"59,80","473,00","371,80","329,93","300,62","267,12",MG(1)
MG,47,535K Protein Ice Cream (Gelato Proteico) Sabor Baunilha,"59,80","473,00","371,80","329,93","300,62","267,12",MG(1)
MG,47,447K Shake Pistache,"25,75","246,00","186,68","165,66","150,94","134,12",MG(1)
MG,21,249K Shake Frapê de Abacaxi,"25,75","246,00","186,68","165,66","150,94","134,12",MG(1)
MG,21,295K Shake Cookies & Cream,"25,75","246,00","186,68","165,66","150,94","134,12",MG(1)
MG,21,023K Shake Café Cremoso,"25,75","246,00","186,68","165,66","150,94","134,12",MG(1)
MG,21,0940 Shake Doce De Leite,"25,75","246,00","186,68","165,66","150,94","134,12",MG(1)
MG,21,3144 Shake Chocolate Sensation,"25,75","246,00","186,68","165,66","150,94","134,12",MG(1)
MG,21,0951 Shake Baunilha Cremoso,"25,75","246,00","186,68","165,66","150,94","134,12",MG(1)
MG,21,0953 Shake Morango Cremoso,"25,75","246,00","186,68","165,66","150,94","134,12",MG(1)
MG,21,326K Shake Banana Caramelizada,"25,75","246,00","186,68","165,66","150,94","134,12",MG(1)
MG,21,439K Shake Torta de Limão,"25,75","246,00","186,68","165,66","150,94","134,12",MG(1)
MG,21,0930 Shake Coco,"25,75","246,00","186,68","165,66","150,94","134,12",MG(1)
MG,21,2122 Shake Doce de Leite Embalagem Econômica,"102,00","786,00","633,56","562,22","512,28","455,21",MG(1)
MG,46,387K Shake Chocolate Sensation Embalagem Econômica,"96,90","786,00","602,09","534,29","486,83","432,60",MG(1)
MG,46,2129 Shake Baunilha Cremoso Embalagem Econômica,"102,00","786,00","633,56","562,22","512,28","455,21",MG(1)
MG,46,1446 Shake Morango Cremoso Embalagem Econômica,"102,00","786,00","633,56","562,22","512,28","455,21",MG(1)
MG,46,1445 CR7 Drive,"26,75","243,00","201,35","182,16","168,74","153,39",MG(1)
MG,73,0948 Shake Sachê Baunilha Cremoso (caixa com 7 sachês),"9,55","87,00","66,67","60,10","55,50","50,24",MG(1)
MG,26,0020 Xtra-Cal,"11,00","109,00","82,04","72,80","66,34","58,95",MG(1)
MG,36,448K Sopa Instantânea (Frango com Legumes),"9,35","87,00","66,34","60,69","56,73","52,21",MG(1)
MG,58,445K Sopa Instantânea (Creme de Cebola),"9,35","87,00","66,34","60,69","56,73","52,21",MG(1)
MG,58,190K Liftoff sabor Amora Intenso,"20,20","196,00","152,07","137,29","126,94","115,11",MG(1)
MG,70,371K Liftoff sabor Abacaxi,"20,20","196,00","152,07","137,29","126,94","115,11",MG(1)
MG,70,317K Liftoff sabor Limão Siciliano,"20,20","196,00","152,07","137,29","126,94","115,11",MG(1)
MG,70,060K Herbal Concentrate Original 51g,"21,45","222,00","167,17","148,34","135,17","120,11",MG(1)
